1.907207444310188293e-02,-7.154491543770077899e-02,-9.859961509704589844e+00,-8.895079372450709343e-04,-1.695146784186363654e-03,-1.248912187293171449e-03
1.528626680374145508e-02,-5.709988251328708408e-02,-9.812732696533203125e+00,6.967438384890556335e-04,-1.266464532818646865e-04,-7.486912654712796211e-04
5.310148745775222778e-02,-4.573019221425296543e-02,-9.825849533081054688e+00,-2.383673563599586487e-03,-3.907080274075269699e-03,-1.990992808714508143e-03
-3.785787615925073624e-03,-5.957867205143216327e-02,-9.832716941833496094e+00,1.193511998280882835e-03,-1.438659237464888258e-04,6.254705367609858513e-04
1.308347191661596298e-02,-2.689753845334294513e-02,-9.846032142639160156e+00,-1.150707481428980827e-03,-1.401664456352591948e-03,-1.515136566013097329e-03
2.550360560417175293e-02,-2.716366946697475887e-02,-9.828868865966796875e+00,1.530834822915494442e-03,-8.629334042780109973e-04,-3.579438664019107819e-03
3.669678419828414917e-02,-5.947650596499684528e-02,-9.835928916931152344e+00,-1.379998866468667984e-04,2.300387481227516261e-03,-4.334598779678344727e-03
1.644133031368255615e-02,-6.249466538429500340e-02,-9.806308746337890625e+00,3.633013693615794182e-05,1.840482233092188835e-03,7.679107366129751637e-04
5.897376220673322678e-03,-3.945088759064914463e-02,-9.822544097900390625e+00,2.717379247769713402e-04,3.390950616449117661e-03,-1.315425732173026475e-03
4.216295853257179260e-02,-2.991534769535305477e-02,-9.842932701110839844e+00,1.654143445193767548e-03,2.013753168284893036e-03,1.595437293872236772e-03
1.903448626399040222e-02,-3.714880347252132176e-02,-9.806938171386718750e+00,-4.995565395802259445e-04,-9.805064182728520303e-04,3.941707778722047806e-03
6.372069567441940308e-02,-4.827019199729205845e-02,-9.819645881652832031e+00,-5.894276779145002365e-03,-9.094774140976367213e-04,5.951577331870796465e-04
6.027965340763330460e-03,-3.635328635573627232e-02,-9.790971755981445312e+00,3.206391818821430206e-03,-4.110211739316581596e-04,5.893324268981814384e-04
4.057009518146514893e-02,-7.541462779047516246e-03,-9.842093467712402344e+00,2.475618384778499603e-04,5.896627553738660165e-04,2.472732681781053543e-03
-2.354622632265090942e-02,-3.461552783847095249e-02,-9.821687698364257812e+00,2.311685238964855671e-04,2.650355687364935875e-03,-5.487358430400497266e-04
-1.228100433945655823e-02,-9.473705291748288349e-02,-9.822941780090332031e+00,3.428700147196650505e-04,4.554483573883771896e-03,3.761890111491073257e-04
4.422508180141448975e-02,-4.657141491770984409e-02,-9.819663047790527344e+00,5.976285901851952076e-04,-3.262031823396682739e-03,4.474368179216988524e-04
1.499081589281558990e-02,-5.906935781240704730e-02,-9.833399772644042969e+00,1.115724444389343262e-03,1.112222089432179494e-03,-1.519604003988206820e-03
-4.039814230054616928e-03,-5.182826891541721104e-02,-9.808982849121093750e+00,-5.411321762949228287e-04,-5.016916838940281781e-05,-1.983572030439972878e-03
2.288372255861759186e-02,-6.311867386102917865e-02,-9.863889694213867188e+00,2.086362801492214203e-03,-4.100142046809196472e-03,-2.464740537106989947e-03
3.774500265717506409e-02,-5.859229713678600071e-02,-9.826988220214843750e+00,3.124550450593233109e-03,-2.984948223456739512e-03,1.994636142626405630e-03
6.750726699829101562e-02,-6.257856637239697650e-02,-9.829321861267089844e+00,3.022692399099469185e-04,2.428588224574923515e-03,-6.106568034738308736e-04
2.210567146539688110e-02,-4.624216817321806158e-03,-9.852025032043457031e+00,-2.558691194280982018e-04,-9.580823243595661901e-04,-9.504818590357897497e-04
-9.718283079564571381e-03,-5.347419157624484776e-02,-9.822050094604492188e+00,-1.452737487852573395e-04,1.410886994563043985e-03,4.040344152599573135e-03
1.052080094814300537e-02,-2.686333470046761013e-02,-9.820626258850097656e+00,3.313114866614341736e-04,-1.454337034374475045e-03,9.019400458782915637e-04
3.096003830432891846e-02,-7.086610794067624286e-02,-9.821306228637695312e+00,3.568712621927261353e-03,6.025300244800742104e-04,-1.416318351402878761e-03
4.898551478981971741e-02,-9.510244429111722186e-02,-9.819890022277832031e+00,1.585457124747335911e-03,1.368589582853018804e-03,-2.602013992145657539e-03
-1.958340033888816833e-02,-5.638695508241894916e-02,-9.863474845886230469e+00,1.221662387251853943e-03,-3.119655593764042315e-04,-2.206157194450497627e-03
2.919861860573291779e-02,-6.229054927826167820e-02,-9.822613716125488281e+00,9.928341023623943329e-04,-4.785140976309776306e-03,-1.460396451875566135e-03
3.620904684066772461e-02,-6.749337911606076434e-02,-9.819368362426757812e+00,-2.565233153291046619e-04,-2.547331387177109718e-03,-7.459038752131157569e-04
7.983616553246974945e-03,-1.100432872772240944e-01,-9.816843032836914062e+00,-1.937087276019155979e-03,1.716918544843792915e-03,-6.468997453339402244e-04
1.101685315370559692e-02,-4.762165248394253925e-02,-9.836553573608398438e+00,1.048427424393594265e-03,-1.879523042589426908e-03,-4.123424645513296127e-03
2.978470921516418457e-02,-2.614793926477673031e-02,-9.820073127746582031e+00,-2.445574500598013401e-04,9.118641610257325388e-04,-8.865848649293186449e-04
2.961779013276100159e-02,-7.274302840233090595e-02,-9.819486618041992188e+00,-1.701183733530342579e-03,1.706067123450339274e-03,1.063653267920016809e-03
-9.214658290147781372e-03,-7.246543187650460530e-03,-9.811003684997558594e+00,3.452757373452186584e-03,-1.075382693670690060e-03,-5.863059777766440391e-05
-1.682649925351142883e-02,-7.091569900512936786e-02,-9.813869476318359375e+00,5.758802290074527264e-04,-1.447479822672903971e-03,-1.168697606772183938e-03
2.257579192519187927e-02,-3.961225226521732090e-02,-9.807562828063964844e+00,-3.102664602920413017e-03,-2.140845172107216443e-04,1.320785377174615860e-03
4.738756641745567322e-02,-1.478269323706868019e-02,-9.848841667175292969e+00,4.535589367151260376e-03,1.290792133659124374e-03,-4.335478879511359606e-04
3.108592517673969269e-02,-2.382716536522152401e-02,-9.840442657470703125e+00,1.118141924962401390e-03,7.679847185499974818e-04,3.733180696144700050e-03
-4.324266221374273300e-03,-3.422889858484508274e-02,-9.806095123291015625e+00,1.067162025719881058e-03,2.140426076948641863e-03,-3.097477369010449323e-03
2.485727518796920776e-02,-1.946816220879795528e-02,-9.825313568115234375e+00,3.250658744946122169e-03,-5.208968068473043226e-04,-5.855487543158230997e-04
-1.249128021299839020e-02,-1.551700104028226612e-02,-9.803518295288085938e+00,4.450326319783926010e-03,-4.542168753687294506e-04,-6.665705004706976630e-04
3.238274902105331421e-02,-2.292456105351688839e-02,-9.830574035644531250e+00,4.704457707703113556e-03,8.626474300399420477e-04,-4.942762898281218790e-04
7.432626187801361084e-02,-1.968076080084087826e-02,-9.824058532714843750e+00,3.664485411718487740e-03,8.937717648223038151e-04,-1.956767635419964790e-03
8.974872529506683350e-02,5.786526575684305951e-02,-9.836054801940917969e+00,1.365442876704037189e-03,-1.454871031455698231e-03,-9.823011234402656555e-03
2.125230282545089722e-01,1.276444196701025935e-01,-9.819789886474609375e+00,2.977493568323552608e-04,-1.160953892394906393e-03,-2.520921640098094940e-02
2.840520739555358887e-01,2.205137163400625600e-01,-9.865783691406250000e+00,1.064326614141464233e-03,-1.711394288577150653e-03,-4.642843827605247498e-02
2.747577428817749023e-01,1.669708639383291615e-01,-9.920686721801757812e+00,2.030378673225641251e-03,-5.500781815499084654e-03,-6.870783120393753052e-02
1.116344407200813293e-01,1.445009410381292714e-01,-1.007076644897460938e+01,4.451022541616111994e-04,-2.201801538467409308e-02,-7.927559316158294678e-02
1.020536720752716064e-01,1.062989756464933211e-01,-1.024101352691650391e+01,1.183831132948398590e-03,-5.216961726546290312e-02,-9.808630496263504028e-02
5.210898444056510925e-02,1.122562885284398571e-01,-1.025961780548095703e+01,1.291834749281406403e-03,-8.928452432155611906e-02,-1.051788479089736661e-01
6.922055035829544067e-04,1.271641850471471047e-01,-1.038581180572509766e+01,-8.359409985132515430e-04,-1.440943628549576361e-01,-1.252669841051101129e-01
6.287809461355209351e-03,1.086300015449498391e-01,-1.045516300201416016e+01,-6.479481235146522522e-04,-1.842668950557709295e-01,-1.356835812330245417e-01
-3.620944172143936157e-02,1.372876465320561623e-01,-1.043543052673339844e+01,-5.140054272487759590e-04,-2.406226247549057562e-01,-1.513819843530654352e-01
2.673954516649246216e-02,2.563359737396214699e-01,-1.045549201965332031e+01,1.373353763483464718e-03,-2.927041351795196533e-01,-1.701516211032866877e-01
8.020241744816303253e-03,2.996317446231816506e-01,-1.042730331420898438e+01,-6.727319210767745972e-03,-3.456092178821563721e-01,-2.053499072790144764e-01
3.229983150959014893e-02,3.833598494529698586e-01,-1.046053218841552734e+01,-2.043313905596733093e-02,-3.803865015506745495e-01,-2.274670153856276356e-01
7.230684161186218262e-02,4.589864015579198098e-01,-1.050789928436279297e+01,-5.213109031319618225e-02,-4.054473638534547009e-01,-2.642424404621123157e-01
5.232284218072891235e-02,5.592402219772312222e-01,-1.057569503784179688e+01,-1.012955605983734131e-01,-4.215284287929536022e-01,-3.050495982170103870e-01
5.906201153993606567e-02,6.124455332756015835e-01,-1.056163501739501953e+01,-1.521975994110107422e-01,-4.297118186950684704e-01,-3.463672399520872913e-01
6.715852022171020508e-02,7.386096119880649624e-01,-1.063525390625000000e+01,-2.188396304845809937e-01,-4.352467656135560192e-01,-3.961589038372038685e-01
-3.755266964435577393e-02,7.437095642089817105e-01,-1.064414119720458984e+01,-2.906955480575561523e-01,-4.438920021057130016e-01,-4.438062012195586048e-01
-5.068232119083404541e-02,7.739709019660923062e-01,-1.071538352966308594e+01,-3.637991845607757568e-01,-4.433702230453492321e-01,-4.909486770629881702e-01
-1.647184789180755615e-01,8.550217151641819058e-01,-1.089818191528320312e+01,-4.442566633224487305e-01,-4.568993747234345593e-01,-5.455637574195859596e-01
-1.977885067462921143e-01,9.876016378402683316e-01,-1.091246414184570312e+01,-5.225101113319396973e-01,-4.693194031715394177e-01,-5.982508659362790748e-01
-3.098108470439910889e-01,9.446933865547153530e-01,-1.100353622436523438e+01,-6.222037076950073242e-01,-4.950636327266694225e-01,-6.639109849929807350e-01
-3.170306682586669922e-01,1.108402729034421164e+00,-1.103524684906005859e+01,-6.951548457145690918e-01,-5.121096968650820092e-01,-7.063228487968442604e-01
-2.770401239395141602e-01,1.232300162315365988e+00,-1.088779354095458984e+01,-7.868841290473937988e-01,-5.148875713348390892e-01,-7.685538530349729225e-01
-3.497704863548278809e-01,1.271694302558896261e+00,-1.090341949462890625e+01,-8.619190454483032227e-01,-5.414646863937380150e-01,-8.222493529319760963e-01
-4.634007513523101807e-01,1.375319004058835226e+00,-1.097125339508056641e+01,-9.533606767654418945e-01,-5.482378005981447533e-01,-8.918408155441281959e-01
-3.845435976982116699e-01,1.584756255149838644e+00,-1.080459117889404297e+01,-1.053551197052001953e+00,-5.502106547355654076e-01,-9.706875681877134010e-01
-4.538918733596801758e-01,1.598429083824155050e+00,-1.076352500915527344e+01,-1.098214983940124512e+00,-5.744073987007143334e-01,-1.025962471961975098e+00
3.434733301401138306e-02,9.409893155097934780e-01,-1.075823974609375000e+01,-1.175028324127197266e+00,-5.668798089027407006e-01,-1.117737531661987305e+00
2.355780154466629028e-01,3.986607491969786088e-02,-1.126500129699707031e+01,-1.189560413360595703e+00,-5.915988683700563744e-01,-1.254639506340026855e+00
6.344934701919555664e-01,-3.907461166381864803e-01,-1.157900142669677734e+01,-1.136833906173706055e+00,-5.734713673591618210e-01,-1.401527523994445801e+00
6.371207237243652344e-01,-9.520278573036222713e-01,-1.179123592376708984e+01,-9.746941328048706055e-01,-4.326474964618686192e-01,-1.517573714256286621e+00
1.019258856773376465e+00,-1.015749216079715023e+00,-1.245082283020019531e+01,-7.537450790405273438e-01,-2.885218858718876511e-01,-1.587962746620178223e+00
5.024988055229187012e-01,-1.342507362365725765e+00,-1.323641204833984375e+01,-4.939279854297637939e-01,-1.668063700199131083e-01,-1.635650396347045898e+00
2.194444090127944946e-01,-1.074798941612247205e+00,-1.368538475036621094e+01,-2.777654826641082764e-01,-7.344996184110683113e-02,-1.649305701255798340e+00
4.866702854633331299e-02,-7.843324542045626568e-01,-1.384878444671630859e+01,-5.492617934942245483e-02,-7.911579683423441284e-03,-1.635951876640319824e+00
-2.465994469821453094e-02,-7.379022240638766217e-01,-1.390186119079589844e+01,5.045280605554580688e-02,2.163656242191751983e-02,-1.614834785461425781e+00
-1.425526887178421021e-01,-4.717186987400088238e-01,-1.378938484191894531e+01,1.600444316864013672e-01,6.836535036563834433e-02,-1.567060947418212891e+00
-1.789669841527938843e-01,-3.530512750148806500e-01,-1.380042648315429688e+01,2.095917016267776489e-01,8.965613692998850026e-02,-1.520228505134582520e+00
-2.158674746751785278e-01,-2.358930408954653668e-01,-1.367717838287353516e+01,2.563733756542205811e-01,1.154784411191936699e-01,-1.456283450126647949e+00
-3.323293030261993408e-01,-1.532222181558642315e-01,-1.352903747558593750e+01,2.704716324806213379e-01,1.298450529575344570e-01,-1.387158989906311035e+00
-3.280105888843536377e-01,-2.990105375647873764e-02,-1.342495059967041016e+01,2.666339278221130371e-01,1.502858251333233364e-01,-1.315877437591552734e+00
-3.777335286140441895e-01,-3.034830093387052945e-03,-1.332567214965820312e+01,2.659815549850463867e-01,1.532246470451352205e-01,-1.235608816146850586e+00
-4.610975682735443115e-01,3.199045360088023648e-02,-1.324800395965576172e+01,2.418978810310363770e-01,1.616709381341931429e-01,-1.161083340644836426e+00
-3.712002336978912354e-01,1.105939745902982940e-01,-1.318240261077880859e+01,2.135695368051528931e-01,1.714870929718014803e-01,-1.083428978919982910e+00
-4.833517372608184814e-01,5.445060133933700419e-02,-1.310920333862304688e+01,1.935603171586990356e-01,1.720717400312421486e-01,-1.013266921043395996e+00
-5.231165885925292969e-01,6.539881974458375269e-02,-1.308549308776855469e+01,1.612423658370971680e-01,1.798610985279081032e-01,-9.362566471099853516e-01
-4.836162626743316650e-01,7.896029204129856316e-02,-1.292505931854248047e+01,1.362489610910415649e-01,1.729500591754911110e-01,-8.670182824134826660e-01
-3.558974027633666992e+00,-7.830974459648415431e-02,-1.154047107696533203e+01,1.258741021156311035e-01,-1.361079961061479882e-01,-8.040550351142883301e-01
-4.829934597015380859e+00,-7.291195541620518195e-02,-1.081890106201171875e+01,1.358986794948577881e-01,-1.114103317260742188e+00,-7.425390481948850319e-01
-3.299201488494873047e+00,1.879205405712098265e-01,-1.209916400909423828e+01,1.289512962102890015e-01,-1.668261289596557617e+00,-6.989737749099727004e-01
-8.675869107246398926e-01,2.178261429071391975e-01,-1.396055126190185547e+01,1.208825781941413879e-01,-1.900317549705505371e+00,-6.482338309288020461e-01
3.022371828556060791e-01,-1.079994365572964077e-01,-1.421507167816162109e+01,1.138419508934020996e-01,-1.742730855941772461e+00,-5.875018239021296829e-01
5.938100814819335938e-01,9.424308314916012702e-03,-1.412712669372558594e+01,1.095406562089920044e-01,-1.557478547096252441e+00,-5.463128089904780715e-01
1.019222378730773926e+00,4.767817631363530095e-02,-1.380473804473876953e+01,1.604115962982177734e-01,-1.280649662017822266e+00,-4.982713162899014003e-01
1.459101200103759766e+00,-8.875052630901661410e-02,-1.326697349548339844e+01,1.878066807985305786e-01,-9.112148880958559349e-01,-4.535853862762448951e-01
1.666241645812988281e+00,-1.767791658639938923e-01,-1.269842624664306641e+01,2.103804647922515869e-01,-4.890007674694062390e-01,-4.048055410385130726e-01
1.529851913452148438e+00,-1.089854910969763890e-01,-1.206980323791503906e+01,2.281317859888076782e-01,3.442515060305587071e-02,-3.621045649051666260e-01
1.335363626480102539e+00,-2.412050217390347695e-02,-1.171659755706787109e+01,2.417436838150024414e-01,3.539960980415343128e-01,-3.403265178203583874e-01
9.157236218452453613e-01,-1.920023746788781377e-02,-1.141510486602783203e+01,2.461948990821838379e-01,6.745507717132568359e-01,-3.121565282344819225e-01
3.161640763282775879e-01,-8.518666028976715210e-02,-1.124196147918701172e+01,2.384984940290451050e-01,9.168482422828674316e-01,-2.939133346080782250e-01
1.343305408954620361e-01,1.074721887707683066e-01,-1.110571193695068359e+01,2.119806259870529175e-01,1.089722275733947754e+00,-2.686721086502077416e-01
-3.718137741088867188e-01,-1.336272805931886225e-03,-1.103221130371093750e+01,2.069029510021209717e-01,1.181663274765014648e+00,-2.542249262332919590e-01
-7.196079492568969727e-01,-9.444049000740320499e-02,-1.099054336547851562e+01,1.543385088443756104e-01,1.251792788505554199e+00,-2.294861525297168248e-01
-6.799671053886413574e-01,2.864475846290561734e-01,-1.087514972686767578e+01,1.196620315313339233e-01,1.246563315391540527e+00,-2.150417864322665684e-01
-1.288730144500732422e+00,-1.425569653511074009e-01,-1.078426551818847656e+01,8.684705197811126709e-02,1.220446944236755371e+00,-1.972857564687731657e-01
-1.137511014938354492e+00,2.111159861087772982e-01,-1.068994617462158203e+01,3.018623404204845428e-02,1.177997350692749023e+00,-1.810735315084460173e-01
-1.475873827934265137e+00,7.737338542935626867e-03,-1.063766288757324219e+01,4.521468654274940491e-04,1.089462399482727051e+00,-1.583231538534167204e-01
-1.573117971420288086e+00,-7.547956705093641916e-02,-1.054972362518310547e+01,-5.097280070185661316e-02,1.030125260353088379e+00,-1.420079171657565031e-01
-1.336881756782531738e+00,7.718273997306565604e-02,-1.050813102722167969e+01,-7.865094393491744995e-02,9.400889277458190918e-01,-1.294958144426348046e-01
-1.633446931838989258e+00,-1.690962016582514549e-01,-1.042795276641845703e+01,-8.970615267753601074e-02,8.637524247169494629e-01,-1.168599799275400475e-01
-1.438930153846740723e+00,-1.103100031614328846e-01,-1.036587619781494141e+01,-1.100720465183258057e-01,7.967801690101623535e-01,-1.010029315948488271e-01
-1.557834744453430176e+00,-1.558226197958018089e-01,-1.035186195373535156e+01,-1.156812980771064758e-01,7.317123413085937500e-01,-8.803535997867600882e-02
-1.406387329101562500e+00,-1.715513765811945146e-01,-1.027294063568115234e+01,-1.251568645238876343e-01,6.943364143371582031e-01,-7.660064101219193899e-02
-1.301074981689453125e+00,-1.602687239646936601e-01,-1.020615768432617188e+01,-1.190057694911956787e-01,6.554262638092041016e-01,-6.459391117095963919e-02
-1.337866187095642090e+00,-2.106530964374567216e-01,-1.018803596496582031e+01,-1.131817400455474854e-01,6.343716979026794434e-01,-5.930264666676536567e-02
-1.277820944786071777e+00,-2.583196163177514659e-01,-1.017761135101318359e+01,-9.824781864881515503e-02,6.229647994041442871e-01,-5.508786439895645148e-02
-1.352916836738586426e+00,-3.181861639022851573e-01,-1.017565631866455078e+01,-7.109187543392181396e-02,6.107191443443298340e-01,-4.647394269704833991e-02
-1.238694906234741211e+00,-3.172688186168695079e-01,-1.011861228942871094e+01,-5.822563171386718750e-02,6.129932403564453125e-01,-4.300158098340049750e-02
-1.271766662597656250e+00,-3.095422685146356212e-01,-1.010176563262939453e+01,-3.811523318290710449e-02,6.093938946723937988e-01,-3.547596558928504951e-02
-1.271870017051696777e+00,-2.238925993442560380e-01,-1.009440612792968750e+01,-2.887775376439094543e-02,6.126606464385986328e-01,-2.809971570968643195e-02
-1.256121277809143066e+00,-2.943923771381402599e-01,-1.013921833038330078e+01,-1.043062843382358551e-02,6.118053197860717773e-01,-3.017663024365917213e-02
-1.304414272308349609e+00,-2.869646549224877941e-01,-1.015843963623046875e+01,3.800882026553153992e-03,6.149148941040039062e-01,-2.436229772865787513e-02
-1.409716129302978516e+00,-2.875033617019677745e-01,-1.015643692016601562e+01,1.632563583552837372e-02,6.116154193878173828e-01,-1.890113018453136451e-02
-1.430229187011718750e+00,-3.069864511489893699e-01,-1.020655059814453125e+01,2.328997850418090820e-02,6.002787947654724121e-01,-9.220649488270428462e-03
-1.399584770202636719e+00,-2.000070810318018144e-01,-1.020713138580322266e+01,2.300067432224750519e-02,5.849242806434631348e-01,-5.459789186716223694e-03
-1.380894899368286133e+00,-1.841167509555841630e-01,-1.019603919982910156e+01,2.051668986678123474e-02,5.754066109657287598e-01,-3.813743125647446955e-03
-1.423654079437255859e+00,-1.457460224628473466e-01,-1.022273349761962891e+01,1.385429315268993378e-02,5.544530153274536133e-01,2.998794196173412523e-03
-1.470063090324401855e+00,-2.221623957157159990e-01,-1.023646545410156250e+01,1.017654873430728912e-02,5.297074317932128906e-01,1.132295560091721096e-02
-1.374786138534545898e+00,-3.068960309028651023e-01,-1.021591377258300781e+01,7.300837896764278412e-03,5.142075419425964355e-01,1.909291557967650321e-02
-1.421903133392333984e+00,-2.357065677642847246e-01,-1.008857631683349609e+01,1.088364236056804657e-02,4.954472482204437256e-01,3.981036692857729820e-02
-1.393192648887634277e+00,-2.088564336299920665e-01,-9.944909095764160156e+00,6.994297262281179428e-03,4.877439737319946289e-01,6.780118495225895270e-02
-1.394219279289245605e+00,-1.430297046899819402e-01,-9.820180892944335938e+00,-6.578423082828521729e-03,4.655946493148803711e-01,9.590118378400791510e-02
-1.412484169006347656e+00,-9.837472438812491782e-02,-9.641194343566894531e+00,-1.449089031666517258e-02,4.545001387596130371e-01,1.134630367159842335e-01
-1.366979956626892090e+00,-1.133040487766289184e-01,-9.515275001525878906e+00,-3.913647308945655823e-02,4.297634065151214600e-01,1.353731602430342518e-01
-1.434827089309692383e+00,-2.142572030425302088e-02,-9.417123794555664062e+00,-5.503486096858978271e-02,4.071818590164184570e-01,1.498657613992689930e-01
-1.318387627601623535e+00,-9.629486501217116023e-02,-9.305028915405273438e+00,-8.112434297800064087e-02,3.919533789157867432e-01,1.618399620056151234e-01
-1.352683305740356445e+00,-5.173557624221074291e-02,-9.227143287658691406e+00,-1.060590520501136780e-01,3.736443519592285156e-01,1.665616482496260486e-01
-1.364526510238647461e+00,-1.403519660234473498e-01,-9.132287979125976562e+00,-1.201787143945693970e-01,3.530132174491882324e-01,1.735394448041914783e-01
-1.324637651443481445e+00,-9.870462864637596923e-02,-9.086390495300292969e+00,-1.390970647335052490e-01,3.276683688163757324e-01,1.691853702068328302e-01
-1.222809672355651855e+00,-1.692122519016288074e-01,-8.979073524475097656e+00,-1.497851163148880005e-01,3.135297596454620361e-01,1.738073974847793024e-01
-1.220246911048889160e+00,-2.140160202980063153e-01,-8.949547767639160156e+00,-1.543012857437133789e-01,3.025096356868743896e-01,1.693095117807387751e-01
-1.154104471206665039e+00,-1.681150197982809735e-01,-8.900833129882812500e+00,-1.516528576612472534e-01,2.937758266925811768e-01,1.662137657403945368e-01
-1.115011692047119141e+00,-2.761710584163687976e-01,-8.918495178222656250e+00,-1.428420543670654297e-01,2.931966185569763184e-01,1.598210036754607599e-01
-1.136078834533691406e+00,-2.016818225383780194e-01,-8.909916877746582031e+00,-1.336994469165802002e-01,2.966374754905700684e-01,1.558930724859237116e-01
-1.096483945846557617e+00,-2.858821451663993152e-01,-8.846085548400878906e+00,-1.163824871182441711e-01,2.991266548633575439e-01,1.482871174812316339e-01
-1.171669244766235352e+00,-2.454626560211203290e-01,-8.854278564453125000e+00,-1.022453233599662781e-01,3.024683594703674316e-01,1.426442861557006281e-01
-1.137086629867553711e+00,-2.754846215248129004e-01,-8.813916206359863281e+00,-7.684588432312011719e-02,2.973660528659820557e-01,1.316679120063781183e-01
-1.134012460708618164e+00,-2.371508479118368817e-01,-8.886104583740234375e+00,-6.394888460636138916e-02,2.920301258563995361e-01,1.261159926652907770e-01
-1.091636657714843750e+00,-2.539842128753684314e-01,-8.874385833740234375e+00,-4.247484728693962097e-02,2.825229465961456299e-01,1.231300905346869867e-01
-1.146630287170410156e+00,-2.568312585353873523e-01,-8.851372718811035156e+00,-3.376813232898712158e-02,2.682446241378784180e-01,1.164702549576758783e-01
-1.085653424263000488e+00,-2.032684981822989179e-01,-8.872876167297363281e+00,-1.989068649709224701e-02,2.629426419734954834e-01,1.159618049860000055e-01
-1.059706807136535645e+00,-2.140341997146628095e-01,-8.882166862487792969e+00,-9.217213839292526245e-03,2.390168011188507080e-01,1.072504222393035334e-01
-1.065538048744201660e+00,-2.009833455085776044e-01,-8.869977951049804688e+00,-3.166898619383573532e-03,2.237423360347747803e-01,1.045328900218009394e-01
-1.041814446449279785e+00,-1.892021000385306073e-01,-8.893273353576660156e+00,3.205033950507640839e-03,2.007902562618255615e-01,9.733384102582925967e-02
-1.061257600784301758e+00,-1.569964140653631879e-01,-8.889488220214843750e+00,6.133462302386760712e-03,1.885447949171066284e-01,9.537146240472788028e-02
-1.020962119102478027e+00,-1.778487414121649457e-01,-8.861191749572753906e+00,7.841209881007671356e-03,1.703483164310455322e-01,9.317828714847559146e-02
-1.026129961013793945e+00,-1.156579852104208939e-01,-8.938354492187500000e+00,-1.621009665541350842e-03,1.493282318115234375e-01,9.318611025810238924e-02
-9.634125828742980957e-01,-1.108227744698546402e-01,-8.914512634277343750e+00,-7.809735368937253952e-03,1.387213170528411865e-01,8.548771589994427766e-02
-9.552317261695861816e-01,-1.116444766521475784e-01,-8.928620338439941406e+00,-1.265206653624773026e-02,1.332065165042877197e-01,8.629875630140301790e-02
-8.754120469093322754e-01,-1.098485440015814774e-01,-8.913853645324707031e+00,-1.575578004121780396e-02,1.230682358145714084e-01,8.506921678781506624e-02
