5.249465341918824241e+06,-4.657107056294140057e+05,-5.352814571291161201e+02,1.992861182420188398e-04,3.375967082880686697e-04,3.689988662896402372e-01,-1.575148365179963888e-05,1.445704038733049944e-05,-8.876669129084273002e-07,9.999999997710483646e-01
5.249465341924766079e+06,-4.657107056205744739e+05,-5.352718477838403714e+02,4.023730297631821309e-04,6.634290644577941305e-04,7.187790211356459569e-01,-3.150304076725128920e-05,2.891415735842792166e-05,-1.775360156651114935e-06,9.999999990841890174e-01
5.249465341934882104e+06,-4.657107056071724510e+05,-5.352597407629384634e+02,6.101149816531668824e-04,9.370792856507934422e-04,6.811242583464899303e-01,-3.698221168784742628e-05,4.590909494828856769e-06,2.666709581570940914e-07,9.999999993055842529e-01
5.249465341956511140e+06,-4.657107055926262983e+05,-5.352488392777989930e+02,1.536310756135342856e-03,8.194169502375681048e-04,6.476217110175146452e-01,-3.619477819770884109e-05,-2.650207399212732728e-05,1.882055230128633900e-05,9.999999988166824449e-01
5.249465341995727271e+06,-4.657107055846010917e+05,-5.352389678880024348e+02,2.367918393756221745e-03,-3.070594997893779765e-05,6.173040764341215514e-01,-4.937399381587946113e-05,-2.400112273677422448e-05,2.338802559160422558e-06,9.999999984903423789e-01
5.249465342055996880e+06,-4.657107055846130825e+05,-5.352299914685950171e+02,3.652720582334206389e-03,6.171336034906791030e-05,5.887095333651474194e-01,-5.038014119375509479e-05,-7.982440377424160477e-06,3.608124824109205914e-05,9.999999980481327766e-01
5.249465342133872211e+06,-4.657107055826345459e+05,-5.352217992625717216e+02,4.133896084640538253e-03,3.325404918261736843e-04,5.634716207570116264e-01,-3.397621221549606570e-05,-1.490379943071153455e-06,2.562824014449611868e-05,9.999999990932945115e-01
5.249465342218163423e+06,-4.657107055778006907e+05,-5.352142838703850884e+02,4.291678676876845532e-03,4.335571762006259718e-04,5.406944937393309836e-01,-1.494179668670219103e-05,-4.009944357976742704e-06,1.258313283264543439e-05,9.999999998011638302e-01
5.249465342304286547e+06,-4.657107055715450551e+05,-5.352073609422582194e+02,4.303972370599476981e-03,6.578969257030867126e-04,5.197656600916570335e-01,-1.584612263769207214e-05,-1.576587076732741344e-05,2.533346462375959447e-05,9.999999994292766425e-01
5.249465342396481894e+06,-4.657107055649189278e+05,-5.352009609515445163e+02,4.898282239323168384e-03,1.964491947607704069e-05,5.009725438131037434e-01,-1.289138626013006918e-05,-1.580827990411418752e-05,5.808866363252531482e-06,9.999999997750836922e-01
5.249465342502243817e+06,-4.657107055649165413e+05,-5.351950222841817322e+02,5.660835126376594431e-03,-9.945760560761320458e-05,4.830498000982857421e-01,-1.581577854988830574e-05,-1.538915325394571876e-05,-2.552760505852445707e-05,9.999999994306881801e-01
5.249465342618683353e+06,-4.657107055676861783e+05,-5.351895018833022277e+02,5.997333651145399409e-03,-1.196852076133978881e-03,4.656861325645226257e-01,-4.507560313882304941e-05,8.289296792166562036e-06,-1.466742603353782976e-05,9.999999988421720554e-01
5.249465342752991244e+06,-4.657107055816674838e+05,-5.351843619871041255e+02,7.471362996465012556e-03,-1.877223910349312339e-03,4.508374391550164506e-01,-5.075228995276108559e-05,2.495866933421126308e-05,-8.385448684067114020e-06,9.999999983654770386e-01
5.249465342907802202e+06,-4.657107056022745674e+05,-5.351795529467970027e+02,8.053533045055622300e-03,-2.656778317941397866e-03,4.359749680257583582e-01,-6.380961253798257411e-05,2.867112584963187036e-05,-1.515514760047370640e-05,9.999999974383106949e-01
5.249465343069688417e+06,-4.657107056298081880e+05,-5.351750522848204810e+02,8.192142822619225689e-03,-2.886926130132391570e-03,4.227619300178545592e-01,-4.312278563006839076e-05,3.723283481848193319e-05,-2.095514151097771524e-05,9.999999981575117269e-01
5.249465343227859586e+06,-4.657107056586834369e+05,-5.351708246709966943e+02,7.651057404862427608e-03,-3.193446238696114482e-03,4.096117787729298132e-01,-6.915877364866613068e-05,1.778981399855341541e-05,-3.854821039699151357e-05,9.999999967073109897e-01
5.249465343388156034e+06,-4.657107056893577101e+05,-5.351668530688756391e+02,8.395464902103688676e-03,-4.066988472902143339e-03,3.984334261341526684e-01,-5.041509229109387286e-05,1.248485383955147736e-05,-6.339462062334788942e-05,9.999999966417845165e-01
5.249465343562279828e+06,-4.657107057273731334e+05,-5.351631037269668241e+02,8.990840562037600431e-03,-4.407859087478546191e-03,3.877357440279778356e-01,-5.460000480256046827e-05,-1.246673085300025624e-05,-9.090177753940772618e-05,9.999999943001434133e-01
5.249465343753696419e+06,-4.657107057673300151e+05,-5.351595592276147499e+02,1.011793350021032191e-02,-4.702924801722971684e-03,3.772389358827265005e-01,-6.801026287986152287e-05,-1.579184191846408846e-05,-1.301009278596888666e-04,9.999999890994851759e-01
5.249465343958665617e+06,-4.657107058079843409e+05,-5.351562066865386669e+02,1.039252183268578843e-02,-5.599451715368879666e-03,3.673617119143242071e-01,-8.293688420253319247e-05,1.003454335930523983e-05,-1.110324215036914372e-04,9.999999903462912787e-01
5.249465344178620726e+06,-4.657107058555629919e+05,-5.351530292081088191e+02,1.158972250381131407e-02,-6.083280381909749422e-03,3.572175007858418017e-01,-1.319437341853807650e-04,-3.962679889570525374e-06,-1.322083286695321068e-04,9.999999825480528903e-01
5.249465344419606030e+06,-4.657107059038935695e+05,-5.351500222060114993e+02,1.247039352733784155e-02,-7.734511085945723098e-03,3.485233829949710427e-01,-1.312492731747537627e-04,-1.650914728812051294e-05,-1.490137638245444445e-04,9.999999801479871886e-01
5.249465344671079889e+06,-4.657107059658874059e+05,-5.351471625161590282e+02,1.268462587781309624e-02,-8.357503140526890972e-03,3.395770062131229228e-01,-1.595095279586129517e-04,8.040040272133139679e-06,-1.598533034844990355e-04,9.999999744694946235e-01
5.249465344928005710e+06,-4.657107060307110660e+05,-5.351444472963860335e+02,1.302538314108501322e-02,-9.165679701791069195e-03,3.317635505129393758e-01,-1.446334185998062079e-04,1.389046788036828462e-05,-1.755277323308882887e-04,9.999999740391219971e-01
5.249465345199677162e+06,-4.657107061014869832e+05,-5.351418601780553672e+02,1.413705198898294879e-02,-9.310659748979615083e-03,3.246711542621935620e-01,-1.265970552600340375e-04,4.070305639589284672e-06,-2.134096750378183295e-04,9.999999692064641676e-01
5.249465345489726402e+06,-4.657107061710109119e+05,-5.351393871096547628e+02,1.479150996037329781e-02,-9.699331911113153945e-03,3.171958859054167523e-01,-1.457447879506674473e-04,-3.085506316391004446e-05,-2.202034510691410017e-04,9.999999646584305513e-01
5.249465345792255364e+06,-4.657107062409623177e+05,-5.351370287217289388e+02,1.538532344989136831e-02,-1.035478918498145863e-02,3.106382572962756439e-01,-1.243281039995730792e-04,-3.041463979864605309e-05,-2.212930775552225898e-04,9.999999673234227782e-01
5.249465346111208200e+06,-4.657107063133906340e+05,-5.351347725625577141e+02,1.638634450477768206e-02,-1.118068650295785289e-02,3.046689251115996533e-01,-1.527299734204494918e-04,-5.283749853036923751e-05,-2.198282245560959232e-04,9.999999627786524403e-01
5.249465346443790942e+06,-4.657107063918097410e+05,-5.351326080022407723e+02,1.670623811543566276e-02,-1.133231092214334948e-02,2.985748783835164288e-01,-1.679249370309153847e-04,-7.191291551202198568e-05,-2.423482827222623811e-04,9.999999539485282529e-01
5.249465346779091284e+06,-4.657107064670987311e+05,-5.351305341426652831e+02,1.668969382733414761e-02,-1.225542870116807376e-02,2.931128754571566408e-01,-1.819368182680319737e-04,-5.697698500206486213e-05,-2.445851107334536196e-04,9.999999519153697225e-01
5.249465347117975354e+06,-4.657107065439635189e+05,-5.351285406511894962e+02,1.698200982531486089e-02,-1.404948313184607722e-02,2.875522358004307666e-01,-1.760507701045984686e-04,-9.047440837313823112e-05,-3.119175998631242225e-04,9.999999317639575169e-01
5.249465347464418970e+06,-4.657107066348906374e+05,-5.351266250028234026e+02,1.751860900784914243e-02,-1.460475217242389670e-02,2.819682091075633723e-01,-1.667188296225683146e-04,-5.522525810949748025e-05,-3.608858692365278877e-04,9.999999194581934425e-01
5.249465347820722498e+06,-4.657107067293683067e+05,-5.351247834783538337e+02,1.802999986839728605e-02,-1.460576434103179333e-02,2.761870679482827939e-01,-1.999400662638028351e-04,-2.758556455728497224e-05,-3.678558494296248313e-04,9.999999119725370145e-01
5.249465348186788149e+06,-4.657107068232601741e+05,-5.351230166246151612e+02,1.846129553041072485e-02,-1.424870486029340862e-02,2.708690010841111051e-01,-2.277488097709437151e-04,-4.148367512796700230e-05,-3.925792950359449987e-04,9.999998961455359714e-01
5.249465348564136773e+06,-4.657107069099611253e+05,-5.351213197936732513e+02,1.910275039483575951e-02,-1.472913756732358199e-02,2.662852967464713894e-01,-1.876949172579142047e-04,-6.506569000256506863e-05,-3.958897240803148755e-04,9.999999019041960757e-01
5.249465348955378868e+06,-4.657107069987574941e+05,-5.351196852045266041e+02,1.989634497333306676e-02,-1.496836869374024853e-02,2.622110483179227458e-01,-1.677373723327337874e-04,-4.423205131879110103e-05,-4.170774066247767285e-04,9.999998979770637897e-01
5.249465349361247383e+06,-4.657107070878957747e+05,-5.351181032125141428e+02,2.054789704204374595e-02,-1.504923037185120112e-02,2.575577727934869610e-01,-1.688222420819868121e-04,-4.984842016881262626e-05,-4.487812219164079232e-04,9.999998838047943206e-01
5.249465349779435433e+06,-4.657107071765378932e+05,-5.351165815815784299e+02,2.117414683676229620e-02,-1.496389711747658779e-02,2.539069094515314928e-01,-1.609853929241782924e-04,-2.827972104963883147e-05,-4.918118986982057900e-04,9.999998657025003235e-01
5.249465350205709226e+06,-4.657107072593786870e+05,-5.351151077759344616e+02,2.124710554598186266e-02,-1.574394311542256369e-02,2.501131647769692656e-01,-1.646412812684072853e-04,-7.294311933229625134e-05,-4.840725640225934916e-04,9.999998666231434408e-01
5.249465350632944144e+06,-4.657107073455663049e+05,-5.351136844154907521e+02,2.119464676642560455e-02,-1.638485892827864707e-02,2.470012397671185467e-01,-1.763569922323445090e-04,-1.043814306847703338e-04,-4.651044926948890487e-04,9.999998708402623171e-01
5.249465351066867821e+06,-4.657107074377001263e+05,-5.351123003482632612e+02,2.195857426095422851e-02,-1.612350854085920979e-02,2.432615061640398813e-01,-1.658050222827143995e-04,-8.711575491751330296e-05,-4.793905624624448408e-04,9.999998675521065694e-01
5.249465351519993506e+06,-4.657107075242775609e+05,-5.351109616540065872e+02,2.314395572712044449e-02,-1.643037964617529226e-02,2.398294701740031898e-01,-1.396466861438971495e-04,-7.461822227208116207e-05,-4.907485149231155920e-04,9.999998670484019359e-01
5.249465351999477483e+06,-4.657107076094652875e+05,-5.351096631943798911e+02,2.466592685562604345e-02,-1.706013340875559003e-02,2.362653177858593800e-01,-1.430406471511216037e-04,-4.609370574332876807e-05,-4.833472554086623921e-04,9.999998718950804388e-01
5.249465352505719289e+06,-4.657107077002326841e+05,-5.351084072249313976e+02,2.586315254362398994e-02,-1.689014991401555088e-02,2.331959609254053156e-01,-1.496890581924658974e-04,-2.891151096655446295e-05,-4.887430907442970925e-04,9.999998689437438193e-01
5.249465353025689721e+06,-4.657107077868838678e+05,-5.351071863203350176e+02,2.602209489743526408e-02,-1.708846464687091907e-02,2.298759643895620652e-01,-1.262835903662916164e-04,-3.322847759633671343e-05,-5.148186887272286801e-04,9.999998589550120887e-01
5.249465353546696715e+06,-4.657107078726962209e+05,-5.351060048604954318e+02,2.592604093451860228e-02,-1.736908788689793537e-02,2.271889590275011639e-01,-1.396606848472569220e-04,-4.765667488896737616e-05,-5.255136918455155775e-04,9.999998510295377008e-01
5.249465354077896103e+06,-4.657107079585962347e+05,-5.351048535059163669e+02,2.713738653905055712e-02,-1.763144600980891957e-02,2.241058270260737617e-01,-1.255288379074725135e-04,-1.051888039207115862e-05,-5.256705338151553821e-04,9.999998539011680787e-01
5.249465354622976854e+06,-4.657107080471801455e+05,-5.351037356303651222e+02,2.723874689403111074e-02,-1.734510107904493198e-02,2.211300152618685122e-01,-1.317520592948922197e-04,-3.915969126770992568e-05,-5.292603879920016298e-04,9.999998504956681966e-01
5.249465355174716562e+06,-4.657107081304856692e+05,-5.351026508652536222e+02,2.785451879732476349e-02,-1.755760687558206509e-02,2.184796475010443162e-01,-1.306861553799292756e-04,-1.889236534248187155e-05,-5.371665664561027813e-04,9.999998470081338242e-01
5.249465355745355599e+06,-4.657107082104336005e+05,-5.351015926930723481e+02,2.904294548469870188e-02,-1.835948659163651880e-02,2.153893748653448181e-01,-1.196534845997853633e-04,-4.914859368122841609e-05,-5.423424227957991499e-04,9.999998445660680524e-01
5.249465356333342381e+06,-4.657107082959898980e+05,-5.351005682984641680e+02,2.969032678260894245e-02,-1.857025781327432262e-02,2.129897097533165196e-01,-1.268725506053201683e-04,-8.758514192521186045e-06,-5.709488779216172899e-04,9.999998289219993453e-01
5.249465356931693852e+06,-4.657107083813581266e+05,-5.350995678517516581e+02,3.006203927004504409e-02,-1.876224749092463354e-02,2.102021399879878127e-01,-9.719698690013505512e-05,-1.147189015417306649e-05,-6.068115176179661365e-04,9.999998111004464452e-01
5.249465353489398956e+06,-4.657107010937644518e+05,-5.352246047126926669e+02,2.732691224427633361e-02,-1.326625964088668300e-02,1.046653171685224815e-01,-7.772099940324018606e-05,-5.597058231748407767e-06,-6.486777727927141085e-04,9.999997865726429902e-01
5.249465354038905352e+06,-4.657107013050899259e+05,-5.352229763419007895e+02,2.760929116409548828e-02,-1.411967610197852920e-02,1.045994243916122390e-01,-4.543204566176979717e-05,-4.034278489934612792e-05,-6.489239311430095199e-04,9.999997876030389810e-01
5.249465354597277008e+06,-4.657107015269059921e+05,-5.352213612126740827e+02,2.821139148060261906e-02,-1.469534719435296524e-02,1.039314529846844248e-01,-5.042795088566990339e-05,-4.521876175826282520e-05,-6.870393780709216488e-04,9.999997616945621726e-01
5.249465355168486945e+06,-4.657107017584922141e+05,-5.352197606375251553e+02,2.888974570449772197e-02,-1.567219711945159327e-02,1.040968594959810756e-01,-7.052995633988430656e-05,-6.833835363552664608e-05,-6.449680043243216036e-04,9.999997871858131715e-01
5.249465355747094378e+06,-4.657107019964531064e+05,-5.352181660222919390e+02,2.895300249055949432e-02,-1.528001656839623155e-02,1.043004956743337902e-01,-9.193176726313191942e-05,-5.458202813547116661e-05,-6.439620256963745921e-04,9.999997869411099138e-01
5.249465356333152391e+06,-4.657107022333071800e+05,-5.352165756257337534e+02,2.963678291579229657e-02,-1.605947602982187028e-02,1.047532207107727403e-01,-8.666371804936083578e-05,-3.084880865359978413e-05,-6.705294323466478527e-04,9.999997709639913968e-01
5.249465356931271031e+06,-4.657107024798777420e+05,-5.352149901040640998e+02,3.015904885551113496e-02,-1.668901017659034369e-02,1.045896192246229539e-01,-9.771004961671999158e-05,-2.505109872293037843e-05,-6.737843894304999717e-04,9.999997679198678879e-01
5.249465357538172044e+06,-4.657107027415516786e+05,-5.352134134176436646e+02,3.051309460723457961e-02,-1.869765882845789845e-02,1.048376174532277827e-01,-1.262564584957887720e-04,-2.392174974811372143e-05,-6.773854395400489637e-04,9.999997623179860406e-01
5.249465358151892200e+06,-4.657107030270481482e+05,-5.352118421986106114e+02,3.083944031960280524e-02,-1.974816891561079202e-02,1.049255217160476733e-01,-8.361664877325097650e-05,-2.149781728436306441e-05,-7.050119451799720122e-04,9.999997477520999878e-01
