4.739774179999999859e+01,8.545593300000000170e+00,5.352849164934949613e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352849164934949613e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352849164934949613e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352839164934949849e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352839164934949849e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352839164934949849e+02
4.739774179999999859e+01,8.545593300000000170e+00,5.352839164934949849e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352839166329777072e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352839166329777072e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352829166329777308e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352829166329777308e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352819166329776408e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352819166329776408e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352809166329776644e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352799166329776881e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
4.739774179999999859e+01,8.545593200000000778e+00,5.352789166329777117e+02
